2020/11/04 03:59:40,Alabama,1546202,0.349,0.639,2300000
2020/11/04 04:00:00,Alabama,1575524,0.345,0.643,2300000
2020/11/04 04:03:03,Alabama,1607898,0.343,0.644,2300000
2020/11/04 04:04:42,Alabama,1608907,0.343,0.644,2300000
2020/11/04 04:12:03,Alabama,1619603,0.342,0.645,2300000
2020/11/04 04:15:33,Alabama,1641573,0.342,0.645,2300000
2020/11/04 04:17:29,Alabama,1662540,0.339,0.648,2300000
2020/11/04 04:18:55,Alabama,1665303,0.339,0.648,2300000
2020/11/04 04:27:41,Alabama,1669292,0.339,0.648,2300000
2020/11/04 04:33:36,Alabama,1713773,0.339,0.648,2300000
2020/11/04 04:39:13,Alabama,1715970,0.339,0.648,2300000
2020/11/04 04:43:59,Alabama,1750084,0.336,0.651,2300000
2020/11/04 04:47:53,Alabama,1801704,0.338,0.648,2300000
2020/11/04 04:59:39,Alabama,1823884,0.337,0.649,2300000
2020/11/04 05:04:23,Alabama,1866433,0.339,0.647,2300000
2020/11/04 05:05:17,Alabama,1866604,0.339,0.647,2300000
2020/11/04 05:06:58,Alabama,1962099,0.347,0.64,2300000
2020/11/04 05:34:58,Alabama,1974957,0.348,0.638,2300000
2020/11/04 05:40:33,Alabama,1997169,0.347,0.639,2300000
2020/11/04 05:52:31,Alabama,2002041,0.347,0.639,2300000
2020/11/04 06:12:38,Alabama,2009963,0.348,0.639,2300000
2020/11/04 06:27:48,Alabama,2037602,0.347,0.64,2300000
2020/11/04 06:29:29,Alabama,2039674,0.346,0.64,2300000
2020/11/04 06:30:35,Alabama,2054943,0.347,0.639,2300000
2020/11/04 06:31:52,Alabama,2056085,0.347,0.639,2300000
2020/11/04 06:32:55,Alabama,2062702,0.347,0.64,2300000
2020/11/04 06:33:57,Alabama,2075240,0.345,0.641,2300000
2020/11/04 06:35:22,Alabama,2107783,0.352,0.635,2300000
2020/11/04 06:36:18,Alabama,2109338,0.352,0.635,2300000
2020/11/04 06:37:13,Alabama,2120162,0.351,0.636,2300000
2020/11/04 06:38:09,Alabama,2141270,0.352,0.634,2300000
2020/11/04 06:39:10,Alabama,2145118,0.352,0.634,2300000
2020/11/04 06:55:35,Alabama,2157715,0.353,0.634,2300000
2020/11/04 07:10:16,Alabama,2159275,0.353,0.633,2300000
2020/11/04 08:02:25,Alabama,2230255,0.355,0.632,2300000
2020/11/04 17:07:25,Alabama,2279481,0.364,0.622,2300000
2020/11/04 20:19:14,Alabama,2294456,0.363,0.623,2300000
2020/11/04 20:23:33,Alabama,2294523,0.363,0.623,2300000
2020/11/04 20:58:46,Alabama,2297471,0.363,0.623,2300000
2020/11/04 21:08:16,Alabama,2297624,0.363,0.623,2300000
2020/11/06 18:37:30,Alabama,2297216,0.363,0.623,2300000
2020/11/06 22:25:48,Alabama,2309900,0.365,0.621,2300000
2020/11/04 10:01:44,Alaska,0,0,0,367000
2020/11/04 07:47:41,Alaska,113744,0.352,0.605,367000
2020/11/04 08:57:55,Alaska,132475,0.347,0.614,367000
2020/11/04 18:34:58,Alaska,172031,0.33,0.629,367000
2020/11/09 19:09:13,Alaska,190970,0.336,0.622,367000
2020/11/04 10:02:04,Arizona,0,0,0,3400000
2020/11/04 03:03:36,Arizona,104866,0.48,0.505,3400000
2020/11/04 03:05:47,Arizona,730299,0.566,0.421,3400000
2020/11/04 03:06:25,Arizona,2203485,0.55,0.437,3400000
2020/11/04 03:08:46,Arizona,2234553,0.549,0.438,3400000
2020/11/04 03:10:54,Arizona,2304343,0.541,0.446,3400000
2020/11/04 03:13:47,Arizona,2329555,0.539,0.448,3400000
2020/11/04 03:14:48,Arizona,2331561,0.539,0.449,3400000
2020/11/04 03:16:33,Arizona,2331651,0.539,0.448,3400000
2020/11/04 03:17:55,Arizona,2332883,0.538,0.448,3400000
2020/11/04 03:18:15,Arizona,2346888,0.539,0.447,3400000
